id,scope0_id,scope1_id,scope2_id,scope3_id,class_id,kind_id,direction_id,case_id,status_id,value,"value_s","format","value_type","value_attrib0","value_attrib1","unit","description","source","expression","notation","lastmoddate"
27,1,0,0,0,18,8,0,7,1,0,"%SELF%_001.fits","%s","T","basic","multi","","Photon flux density N_{\\lambda}(\\lambda) of an unreddened A3V star (Pickles' star number 011) at V = 0 mag. First column: wavelength \\lambda (in nm; from 115.0 to 1062.0). Second column: photon flux density above the Earth's atmosphere (in photons m^-2 s^-1 nm^-1; the photometric zero point is described in J.H.J. de Bruijne, 26 May 2003, 'Stellar fluxes: transformations and calibrations', GAIA-JdB-005, revision 1)","A.J. Pickles, 1998, 'A stellar spectral flux library: 1150-25000 AA', PASP, 110, 863","","N_{\\lambda}(\\lambda)","2006-03-01 09:00:00"
28,1,0,0,0,19,8,0,7,1,0,"%SELF%_001.fits","%s","T","basic","multi","","Photon flux density N_{\\lambda}(\\lambda) of an unreddened A5V star (Pickles' star number 012) at V = 0 mag. First column: wavelength \\lambda (in nm; from 115.0 to 1062.0). Second column: photon flux density above the Earth's atmosphere (in photons m^-2 s^-1 nm^-1; the photometric zero point is described in J.H.J. de Bruijne, 26 May 2003, 'Stellar fluxes: transformations and calibrations', GAIA-JdB-005, revision 1)","A.J. Pickles, 1998, 'A stellar spectral flux library: 1150-25000 AA', PASP, 110, 863","","N_{\\lambda}(\\lambda)","2006-03-01 09:00:00"
29,1,0,0,0,20,8,0,7,1,0,"%SELF%_001.fits","%s","T","basic","multi","","Photon flux density N_{\\lambda}(\\lambda) of an unreddened F2V star (Pickles' star number 015) at V = 0 mag. First column: wavelength \\lambda (in nm; from 115.0 to 1062.0). Second column: photon flux density above the Earth's atmosphere (in photons m^-2 s^-1 nm^-1; the photometric zero point is described in J.H.J. de Bruijne, 26 May 2003, 'Stellar fluxes: transformations and calibrations', GAIA-JdB-005, revision 1)","A.J. Pickles, 1998, 'A stellar spectral flux library: 1150-25000 AA', PASP, 110, 863","","N_{\\lambda}(\\lambda)","2006-03-01 09:00:00"
30,1,0,0,0,21,8,0,7,1,0,"%SELF%_001.fits","%s","T","basic","multi","","Photon flux density N_{\\lambda}(\\lambda) of an unreddened F6V star (Pickles' star number 018) at V = 0 mag. First column: wavelength \\lambda (in nm; from 115.0 to 1062.0). Second column: photon flux density above the Earth's atmosphere (in photons m^-2 s^-1 nm^-1; the photometric zero point is described in J.H.J. de Bruijne, 26 May 2003, 'Stellar fluxes: transformations and calibrations', GAIA-JdB-005, revision 1)","A.J. Pickles, 1998, 'A stellar spectral flux library: 1150-25000 AA', PASP, 110, 863","","N_{\\lambda}(\\lambda)","2006-03-01 09:00:00"
31,1,0,0,0,22,8,0,7,1,0,"%SELF%_001.fits","%s","T","basic","multi","","Photon flux density N_{\\lambda}(\\lambda) of an unreddened F8V star (Pickles' star number 020) at V = 0 mag. First column: wavelength \\lambda (in nm; from 115.0 to 1062.0). Second column: photon flux density above the Earth's atmosphere (in photons m^-2 s^-1 nm^-1; the photometric zero point is described in J.H.J. de Bruijne, 26 May 2003, 'Stellar fluxes: transformations and calibrations', GAIA-JdB-005, revision 1)","A.J. Pickles, 1998, 'A stellar spectral flux library: 1150-25000 AA', PASP, 110, 863","","N_{\\lambda}(\\lambda)","2006-03-01 09:00:00"
32,1,0,0,0,23,8,0,7,1,0,"%SELF%_001.fits","%s","T","basic","multi","","Photon flux density N_{\\lambda}(\\lambda) of an unreddened G2V star (Pickles' star number 026) at V = 0 mag. First column: wavelength \\lambda (in nm; from 115.0 to 1062.0). Second column: photon flux density above the Earth's atmosphere (in photons m^-2 s^-1 nm^-1; the photometric zero point is described in J.H.J. de Bruijne, 26 May 2003, 'Stellar fluxes: transformations and calibrations', GAIA-JdB-005, revision 1)","A.J. Pickles, 1998, 'A stellar spectral flux library: 1150-25000 AA', PASP, 110, 863","","N_{\\lambda}(\\lambda)","2006-03-01 09:00:00"
33,1,0,0,0,24,8,0,7,1,0,"%SELF%_001.fits","%s","T","basic","multi","","Photon flux density N_{\\lambda}(\\lambda) of an unreddened K3V star (Pickles' star number 034) at V = 0 mag. First column: wavelength \\lambda (in nm; from 115.0 to 1062.0). Second column: photon flux density above the Earth's atmosphere (in photons m^-2 s^-1 nm^-1; the photometric zero point is described in J.H.J. de Bruijne, 26 May 2003, 'Stellar fluxes: transformations and calibrations', GAIA-JdB-005, revision 1)","A.J. Pickles, 1998, 'A stellar spectral flux library: 1150-25000 AA', PASP, 110, 863","","N_{\\lambda}(\\lambda)","2006-03-01 09:00:00"
34,1,0,0,0,25,8,0,7,1,0,"%SELF%_001.fits","%s","T","basic","multi","","Photon flux density N_{\\lambda}(\\lambda) of an unreddened M0V star (Pickles' star number 038) at V = 0 mag. First column: wavelength \\lambda (in nm; from 115.0 to 1062.0). Second column: photon flux density above the Earth's atmosphere (in photons m^-2 s^-1 nm^-1; the photometric zero point is described in J.H.J. de Bruijne, 26 May 2003, 'Stellar fluxes: transformations and calibrations', GAIA-JdB-005, revision 1)","A.J. Pickles, 1998, 'A stellar spectral flux library: 1150-25000 AA', PASP, 110, 863","","N_{\\lambda}(\\lambda)","2006-03-01 09:00:00"
35,1,0,0,0,26,8,0,7,1,0,"%SELF%_001.fits","%s","T","basic","multi","","Photon flux density N_{\\lambda}(\\lambda) of an unreddened M6V star (Pickles' star number 045) at V = 0 mag. First column: wavelength \\lambda (in nm; from 115.0 to 1062.0). Second column: photon flux density above the Earth's atmosphere (in photons m^-2 s^-1 nm^-1; the photometric zero point is described in J.H.J. de Bruijne, 26 May 2003, 'Stellar fluxes: transformations and calibrations', GAIA-JdB-005, revision 1)","A.J. Pickles, 1998, 'A stellar spectral flux library: 1150-25000 AA', PASP, 110, 863","","N_{\\lambda}(\\lambda)","2006-03-01 09:00:00"
36,1,0,0,0,27,8,0,7,1,0,"%SELF%_001.fits","%s","T","basic","multi","","Photon flux density N_{\\lambda}(\\lambda) of an unreddened G8III star (Pickles' star number 076) at V = 0 mag. First column: wavelength \\lambda (in nm; from 115.0 to 1062.0). Second column: photon flux density above the Earth's atmosphere (in photons m^-2 s^-1 nm^-1; the photometric zero point is described in J.H.J. de Bruijne, 26 May 2003, 'Stellar fluxes: transformations and calibrations', GAIA-JdB-005, revision 1)","A.J. Pickles, 1998, 'A stellar spectral flux library: 1150-25000 AA', PASP, 110, 863","","N_{\\lambda}(\\lambda)","2006-03-01 09:00:00"
37,1,0,0,0,28,8,0,7,1,0,"%SELF%_001.fits","%s","T","basic","multi","","Photon flux density N_{\\lambda}(\\lambda) of an unreddened K3III star (Pickles' star number 087) at V = 0 mag. First column: wavelength \\lambda (in nm; from 115.0 to 1062.0). Second column: photon flux density above the Earth's atmosphere (in photons m^-2 s^-1 nm^-1; the photometric zero point is described in J.H.J. de Bruijne, 26 May 2003, 'Stellar fluxes: transformations and calibrations', GAIA-JdB-005, revision 1)","A.J. Pickles, 1998, 'A stellar spectral flux library: 1150-25000 AA', PASP, 110, 863","","N_{\\lambda}(\\lambda)","2006-03-01 09:00:00"
38,1,0,0,0,29,8,0,7,1,0,"%SELF%_001.fits","%s","T","basic","multi","","Photon flux density N_{\\lambda}(\\lambda) of an unreddened M0III star (Pickles' star number 095) at V = 0 mag. First column: wavelength \\lambda (in nm; from 115.0 to 1062.0). Second column: photon flux density above the Earth's atmosphere (in photons m^-2 s^-1 nm^-1; the photometric zero point is described in J.H.J. de Bruijne, 26 May 2003, 'Stellar fluxes: transformations and calibrations', GAIA-JdB-005, revision 1)","A.J. Pickles, 1998, 'A stellar spectral flux library: 1150-25000 AA', PASP, 110, 863","","N_{\\lambda}(\\lambda)","2006-03-01 09:00:00"
39,1,0,0,0,30,8,0,7,1,0,"%SELF%_001.fits","%s","T","basic","multi","","Photon flux density N_{\\lambda}(\\lambda) of an unreddened M7III star (Pickles' star number 102) at V = 0 mag. First column: wavelength \\lambda (in nm; from 115.0 to 1062.0). Second column: photon flux density above the Earth's atmosphere (in photons m^-2 s^-1 nm^-1; the photometric zero point is described in J.H.J. de Bruijne, 26 May 2003, 'Stellar fluxes: transformations and calibrations', GAIA-JdB-005, revision 1)","A.J. Pickles, 1998, 'A stellar spectral flux library: 1150-25000 AA', PASP, 110, 863","","N_{\\lambda}(\\lambda)","2006-03-01 09:00:00"
40,1,0,0,0,31,8,0,7,1,0,"%SELF%_001.fits","%s","T","basic","multi","","Photon flux density N_{\\lambda}(\\lambda) of an unreddened B0I star (Pickles' star number 114) at V = 0 mag. First column: wavelength \\lambda (in nm; from 115.0 to 1062.0). Second column: photon flux density above the Earth's atmosphere (in photons m^-2 s^-1 nm^-1; the photometric zero point is described in J.H.J. de Bruijne, 26 May 2003, 'Stellar fluxes: transformations and calibrations', GAIA-JdB-005, revision 1)","A.J. Pickles, 1998, 'A stellar spectral flux library: 1150-25000 AA', PASP, 110, 863","","N_{\\lambda}(\\lambda)","2006-03-01 09:00:00"
41,1,0,0,0,32,8,0,7,1,0,"%SELF%_001.fits","%s","T","basic","multi","","Photon flux density N_{\\lambda}(\\lambda) of an unreddened K1III metal-poor (MP) star (Pickles' star number 082) at V = 0 mag. First column: wavelength \\lambda (in nm; from 115.0 to 1062.0). Second column: photon flux density above the Earth's atmosphere (in photons m^-2 s^-1 nm^-1; the photometric zero point is described in J.H.J. de Bruijne, 26 May 2003, 'Stellar fluxes: transformations and calibrations', GAIA-JdB-005, revision 1)","A.J. Pickles, 1998, 'A stellar spectral flux library: 1150-25000 AA', PASP, 110, 863","","N_{\\lambda}(\\lambda)","2007-04-23 12:00:00"
42,1,0,0,0,17,8,0,8,1,0,"%SELF%_001.fits","%s","T","basic","multi","","High-resolution photon-flux density N_{\\lambda}(\\lambda) of an unreddened B1V star at V = 15 mag. The data refer to a high-resolution Kurucz-model spectrum with the following properties: effective temperature T_eff = 25500 K, logarithm of surface gravity log g = 4.0, metallicity [Fe/H] = 0.0, alpha-elements [\\alpha/Fe] = 0.0, rotational velocity v sini = 50 km s^-1, micro-turbulence velocity = 2.0 km s^-1, length of convective bubble divided by pressure scale height = 0.50, no convective overshooting, macro-turbulence velocity = 2.0 km s^-1, and resolving power R = \\lambda / \\delta \\lambda = 250,000. First column: wavelength \\lambda (in nm; from 830.1673264 to 889.8217922). Second column: photon flux density above the Earth's atmosphere (in photons m^-2 s^-1 nm^-1). The 34698 lines have an average wavelength step of 0.00172 nm; the spectrum extent is thus 59.7 nm","ESA, 20 June 2005, 'Photon-flux distributions for reference stars', GAIA-EST-TN-00539, issue 1, revision 0, based on D. Katz, priv. comm., 11 May 2005","","N_{\\lambda}(\\lambda)","2006-03-01 09:00:00"
43,1,0,0,0,23,8,0,8,1,0,"%SELF%_001.fits","%s","T","basic","multi","","High-resolution photon-flux density N_{\\lambda}(\\lambda) of an unreddened G2V star at V = 15 mag. The data refer to a high-resolution Kurucz-model spectrum with the following properties: effective temperature T_eff = 5800 K, logarithm of surface gravity log g = 4.5, metallicity [Fe/H] = 0.0, alpha-elements [\\alpha/Fe] = 0.0, rotational velocity v sini = 5 km s^-1, micro-turbulence velocity = 2.0 km s^-1, length of convective bubble divided by pressure scale height = 0.50, no convective overshooting, macro-turbulence velocity = 2.0 km s^-1, and resolving power R = \\lambda / \\delta \\lambda = 250,000. First column: wavelength \\lambda (in nm; from 830.1673264 to 889.8217922). Second column: photon flux density above the Earth's atmosphere (in photons m^-2 s^-1 nm^-1). The 34698 lines have an average wavelength step of 0.00172 nm; the spectrum extent is thus 59.7 nm","ESA, 20 June 2005, 'Photon-flux distributions for reference stars', GAIA-EST-TN-00539, issue 1, revision 0, based on D. Katz, priv. comm., 11 May 2005","","N_{\\lambda}(\\lambda)","2006-03-01 09:00:00"
44,1,0,0,0,32,8,0,8,1,0,"%SELF%_001.fits","%s","T","basic","multi","","High-resolution photon-flux density N_{\\lambda}(\\lambda) of an unreddened K1III metal-poor (MP) star at V = 15 mag. The data refer to a high-resolution Kurucz-model spectrum with the following properties: effective temperature T_eff = 4500 K, logarithm of surface gravity log g = 2.0, metallicity [Fe/H] = -1.5, alpha-elements [\\alpha/Fe] = +0.4, rotational velocity v sini = 5 km s^-1, micro-turbulence velocity = 2.0 km s^-1, length of convective bubble divided by pressure scale height = 0.50, no convective overshooting, macro-turbulence velocity = 2.0 km s^-1, and resolving power R = \\lambda / \\delta \\lambda = 250,000. First column: wavelength \\lambda (in nm; from 830.1673264 to 889.8217922). Second column: photon flux density above the Earth's atmosphere (in photons m^-2 s^-1 nm^-1). The 34698 lines have an average wavelength step of 0.00172 nm; the spectrum extent is thus 59.7 nm","ESA, 20 June 2005, 'Photon-flux distributions for reference stars', GAIA-EST-TN-00539, issue 1, revision 0, based on D. Katz, priv. comm., 11 May 2005","","N_{\\lambda}(\\lambda)","2006-03-01 09:00:00"
45,1,0,0,0,33,8,0,9,1,0,"%SELF%_001.fits","%s","T","basic","multi","","Composite (unweighted-mean) zero-redshift quasar (QSO) spectrum, based on 949 LBQS QSOs, 191 2MASS AGN, 37 Hamburg-ESO QSOs, and 18 PG QSOs. First column: wavelength \\lambda (in nm; from 96.10 to 932.85). Second column: unnormalised flux density f_\\lambda (in W m^-2 nm^-1)","Data from: http://msowww.anu.edu.au/~pfrancis/composite/widecomp.d (28 October 2002). Primary reference: P.J. Francis, et al., 1991, 'A high signal-to-noise ratio composite quasar spectrum', ApJ, 373, 465 (see also G. Gilmore, 11 November 1997, 'QSO mean spectrum'; document in Livelink)","","f_\\lambda(\\lambda)","2006-03-01 09:00:00"
46,1,0,0,0,34,12,0,0,1,0,"3.14159265358979323846264338328","%s","F","basic","scalar","","The constant Pi (also known as Archimedes' constant). Note that double-precision, floating-point numbers in any programming language which follows the IEEE standard (true for C, C++, Java, and most, if not all, others) have only 16 significant digits (64 bits); the representation here, using 30 significant digits, is thus amply sufficient","Well-known mathematical constant; numerical value can be extracted, e.g., from Mathematica 4.0 for Solaris (Wolfram Research, Inc.) using 'N[Pi,30]'","","\\pi","2006-03-01 09:00:00"
47,1,0,0,0,35,12,0,0,1,0,"2.71828182845904523536028747135","%s","F","basic","scalar","","Napier's constant (also known as Neper's constant), i.e., base of the natural logarithm. Although the symbol 'e' refers to Euler, the Napier constant should not be confused with the Euler(-Mascheroni) constant \\gamma = 0.5772156649... Note that double-precision, floating-point numbers in any programming language which follows the IEEE standard (true for C, C++, Java, and most, if not all, others) have only 16 significant digits (64 bits); the representation here, using 30 significant digits, is thus amply sufficient","Well-known mathematical constant; numerical value can be extracted, e.g., from Mathematica 4.0 for Solaris (Wolfram Research, Inc.) using 'N[Exp[1],30]'","","e","2006-03-01 09:00:00"
